video,qid,type,question,pred_answer_idx,pred_answer_label,gold_answer_idx,gold_answer_label,acc_qa,pred_span_start,pred_span_end,gold_spans,iop,iou,acc_gqa_unverified,used_clip_anchor,raw_answer_nonempty,retrieval_span_ms,caption_answer_ms,query_mode,traversal_mode,relation,relation_source,fallback_reason,num_ppr_calls,context_frame_count
4273039295,9,TN,what does the child do after stopping at a tree,2,C,2,C,True,57.8,62.2,"[[54.0, 59.6]]",0.40909,0.21951,False,True,True,7.28,2618.86,none,none,,,,1,4
11565498775,1,CW,why does the man bend down throughout the video,1,B,1,B,True,34.003,38.403,"[[14.8, 37.0]]",0.68117,0.12698,True,True,True,7.66,2870.54,none,none,,,,1,4
7499763064,0,TN,what does the lady in blue do after the man above started taking a step up at the start,1,B,0,A,False,1.22,5.62,"[[2.2, 5.8]]",0.77729,0.74676,False,True,True,13.23,2431.95,none,none,,,,1,4
7651639778,3,CW,why does the man in brown jacket touch the back of the man wearing hoodie in the middle of the video,0,A,2,C,False,54.89,59.29,"[[32.8, 50.9]]",0.0,0.0,False,True,True,7.94,2545.74,none,none,,,,1,4
11565498775,11,TN,how does the man react after the boy goes away,3,D,0,A,False,34.003,38.403,"[[36.0, 40.6]]",0.5461,0.36422,False,True,True,8.21,2912.23,none,none,,,,1,4
3066064005,6,TN,what do the women do after reaching their correctly assigned seats,0,A,0,A,True,20.723,25.123,"[[12.0, 22.3]]",0.35843,0.12018,False,True,True,7.82,2648.53,none,none,,,,1,4
6793786769,2,CH,how did the boy show affection to the train at the start of the video,1,B,2,C,False,43.967,48.0,"[[0.0, 7.8]]",0.0,0.0,False,True,True,7.69,2480.33,none,none,,,,1,4
9256409422,5,TN,how did the girl react when she saw the camera after she turned back,4,E,3,D,False,59.962,64.362,"[[8.7, 12.3]]",0.0,0.0,False,True,True,7.53,3532.44,none,none,,,,1,4
3124551255,6,TN,what does the boy do after putting his hand into the mouth of toy at the start,2,C,3,D,False,4.306,8.707,"[[6.0, 8.4]]",0.54545,0.54545,False,True,True,7.45,2689.74,none,none,,,,1,4
7651639778,6,CH,how did the man in brown jacket gives support to the man in blue jack,4,E,3,D,False,56.192,60.592,"[[32.8, 50.9]]",0.0,0.0,False,True,True,8.3,2747.54,none,none,,,,1,4
4658396458,2,CW,why did the baby reach out her 2 hands in front after looking at a toy basket,1,B,3,D,False,58.925,63.325,"[[23.1, 31.0]]",0.0,0.0,False,True,True,7.87,3042.93,none,none,,,,1,4
10109097475,2,CW,why is the man signaling the pilot,1,B,1,B,True,0.0,2.2,"[[15.4, 25.3], [64.9, 70.8]]",0.0,0.0,False,True,True,6.41,2509.85,none,none,,,,1,4
5586394125,7,TN,how did the woman in white react when the dog s head approach her,2,C,3,D,False,0.0,3.134,"[[0.5, 8.9]]",0.84047,0.29599,False,True,True,7.22,2676.47,none,none,,,,1,4
9208803675,0,CW,why did the half naked man reach out his hands towards the lady at the middle swing,3,D,4,E,False,11.781,16.181,"[[3.6, 8.0], [9.2, 11.2]]",0.0,0.0,False,True,True,7.25,2905.99,none,none,,,,1,4
5047408177,4,CW,why does the woman straighten the clothes before folding them,2,C,2,C,True,13.333,17.733,"[[26.4, 30.5]]",0.0,0.0,False,True,True,8.21,2427.39,none,none,,,,1,4
5877508141,3,CH,how did the man signal for the boy to get down from the slide,3,D,4,E,False,11.147,15.547,"[[8.5, 9.6]]",0.0,0.0,False,True,True,7.28,2466.21,none,none,,,,1,4
3469864014,2,CW,why did the cats move their faces near the board,2,C,2,C,True,0.403,4.803,"[[2.6, 7.0], [8.0, 11.7], [14.2, 20.2]]",0.50059,0.33386,True,True,True,7.46,1956.05,none,none,,,,1,4
7508439506,9,TC,how did the baby reacted when the boy put his hands on the baby s stomach,3,D,3,D,True,0.0,2.934,"[[0.0, 2.4]]",0.81798,0.81798,True,True,True,7.54,2551.73,none,none,,,,1,4
3784543730,3,CH,how is the person in black moving his legs,2,C,2,C,True,11.714,16.114,"[[10.4, 28]]",1.0,0.25,True,True,True,7.33,2424.23,none,none,,,,1,4
6617533993,8,CW,why did the girl hold the top part of the toy without moving,0,A,0,A,True,11.842,16.242,"[[10.4, 17.8], [27.1, 36.3]]",1.0,0.59459,True,True,True,7.3,3598.39,none,none,,,,1,4
6163877860,4,TN,what does the baby do after she accidentally kicks something off the sofa,1,B,2,C,False,25.217,29.617,"[[18.3, 22.9]]",0.0,0.0,False,True,True,7.86,3304.72,none,none,,,,1,4
10109097475,1,CW,why did the man went to other side and again came back,0,A,4,E,False,0.0,2.2,"[[66.9, 77.4]]",0.0,0.0,False,True,True,6.42,2773.09,none,none,,,,1,4
8990144134,5,TP,what was the cat doing before it saw the cat,2,C,2,C,True,7.076,11.476,"[[0.0, 2.5]]",0.0,0.0,False,True,True,7.25,1995.17,none,none,,,,1,4
4013751996,1,TN,how did the girl feel after riding on her toy bicycle,1,B,1,B,True,0.261,4.661,"[[3.9, 7.4]]",0.17291,0.10657,False,True,True,8.34,2084.48,none,none,,,,1,4
9873067604,3,CW,why did the boy moved his body upwards in the middle,3,D,1,B,False,31.667,36.067,"[[15.8, 20.6]]",0.0,0.0,False,True,True,7.45,2751.17,none,none,,,,1,4
3935853204,1,CW,why did the lady in black then touch the screen with both her hands,3,D,4,E,False,13.149,17.549,"[[14.1, 16.5]]",0.54545,0.54545,False,True,True,7.61,2404.26,none,none,,,,1,4
3851961428,2,TN,what did the man in red do after he saw the boy in blue struggle,3,D,3,D,True,13.816,18.216,"[[6.1, 11.5]]",0.0,0.0,False,True,True,7.92,2768.8,none,none,,,,1,4
4179163342,2,CW,why did the children start to jump around in the middle of the video,2,C,2,C,True,43.145,47.545,"[[36.1, 41.8], [41.8, 53.3]]",1.0,0.38261,True,True,True,7.76,2853.43,none,none,,,,1,4
11587211476,2,CW,why did the dog stop for a while on a bench,3,D,3,D,True,36.005,40.405,"[[30.6, 37.4]]",0.31707,0.14229,False,True,True,7.39,2776.97,none,none,,,,1,4
6096998186,4,TN,what did the blonde woman do after the lady in black clapped her hands,2,C,1,B,False,0.0,2.834,"[[18.4, 22]]",0.0,0.0,False,True,True,7.74,2360.31,none,none,,,,1,4
8252088130,2,TC,what does the bird do while on the lady s hand,3,D,3,D,True,5.841,10.241,"[[2.8, 13.1]]",1.0,0.42718,True,True,True,7.13,2208.95,none,none,,,,1,4
10727696143,8,TN,what does the lady in red do after moving away from the table,3,D,0,A,False,13.015,17.415,"[[29.1, 36.0]]",0.0,0.0,False,True,True,7.62,2605.64,none,none,,,,1,4
4635309062,9,CW,why does the man in black push the plate near the end,0,A,4,E,False,13.049,17.449,"[[44.1, 53.5]]",0.0,0.0,False,True,True,8.12,2501.17,none,none,,,,1,4
11565498775,6,TN,what did the man do after he took the boy s hand,3,D,3,D,True,34.003,38.403,"[[21.8, 31.6]]",0.0,0.0,False,True,True,7.54,2787.65,none,none,,,,1,4
2547885226,1,CW,why does the kid swing his leg towards the end,0,A,0,A,True,10.813,14.0,"[[12.3, 13.4]]",0.34515,0.34515,False,True,True,6.52,2184.77,none,none,,,,1,4
3502722122,3,CW,why does the boy lean sideway at the end of the video,4,E,2,C,False,14.36,17.0,"[[14.1, 17.0]]",1.0,0.91034,False,True,True,7.14,2567.5,none,none,,,,1,4
4087013668,1,TN,how did the white shirt woman react after the boy throw the food back into the bowl,3,D,3,D,True,5.891,10.291,"[[2.1, 6.0]]",0.02468,0.01326,False,True,True,7.39,2901.71,none,none,,,,1,4
5658916668,7,CH,how did the man land on the ground,4,E,4,E,True,12.248,16.648,"[[12.1, 14.0]]",0.39823,0.3853,False,True,True,7.18,2575.67,none,none,,,,1,4
9208803675,4,TN,what does the lady in green do after jumping down from the platform at the start,4,E,4,E,True,11.247,15.647,"[[4.3, 9.1]]",0.0,0.0,False,True,True,7.47,2721.0,none,none,,,,1,4
3469864014,0,CW,why did the adult bend down after moving the board away from the table,1,B,0,A,False,0.0,4.135,"[[0.0, 4.5]]",1.0,0.91895,False,True,True,7.27,2141.23,none,none,,,,1,4
8547321641,3,CW,why does the baby go so near to the camera at the beginning of the video,2,C,2,C,True,0.0,3.068,"[[0.2, 2.1]]",0.61939,0.61939,True,True,True,7.45,2422.93,none,none,,,,1,4
5889898795,2,CW,why is there a woman in white standing next to the people going down the zipline,0,A,0,A,True,5.341,9.741,"[[27.1, 38.5], [38.5, 42.5], [54.4, 60.5], [68.0, 78.2]]",0.0,0.0,False,True,True,7.73,3582.81,none,none,,,,1,4
5840177726,2,CW,why is there a flash when the man in brown jump on his bike,1,B,1,B,True,4.507,8.907,"[[8.1, 11.7]]",0.18334,0.11215,False,True,True,7.6,2555.24,none,none,,,,1,4
9528990839,0,CW,why did the man sitting in the driver seat turn behind and point before turning the steering wheel,2,C,1,B,False,16.333,20.733,"[[0.0, 4.1]]",0.0,0.0,False,True,True,7.3,2686.86,none,none,,,,1,4
6136926089,1,CW,why does the baby push around the cart at the beginning,4,E,1,B,False,27.997,32.397,"[[0.0, 9.9]]",0.0,0.0,False,True,True,12.5,2897.46,none,none,,,,1,4
4658396458,5,CH,how did the toys in front of the baby get stacked up in the middle of the video,4,E,4,E,True,4.925,9.325,"[[44.0, 48.3]]",0.0,0.0,False,True,True,7.94,2862.73,none,none,,,,1,4
3124551255,10,TN,what does the boy do after watching the elmo for a while at the end,2,C,0,A,False,0.0,2.6,"[[58.9, 62.8]]",0.0,0.0,False,True,True,7.46,2739.28,none,none,,,,1,4
8312058649,4,TN,what does the baby do after turning his head back to the front,0,A,0,A,True,20.342,24.742,"[[18.8, 22.5]]",0.49053,0.36325,False,True,True,8.01,2926.04,none,none,,,,1,4
8177965766,5,TN,what does the man on stage do after standing for a while,0,A,3,D,False,0.0,2.742,"[[18.6, 29]]",0.0,0.0,False,True,True,7.41,2773.52,none,none,,,,1,4
3249402410,3,TN,what did the lady in black on the right do after she finished spreading the cheese on the pizza,4,E,0,A,False,0.202,4.602,"[[16.0, 20.0]]",0.0,0.0,False,True,True,7.52,2707.95,none,none,,,,1,4
6136926089,7,TN,what does the boy do after getting up on the slide,3,D,3,D,True,12.515,16.915,"[[18.7, 23.0]]",0.0,0.0,False,True,True,7.26,2487.22,none,none,,,,1,4
4822859674,0,CH,how did the man in slippers support baby at the start of the video,0,A,0,A,True,4.015,8.415,"[[0.0, 2.7]]",0.0,0.0,False,True,True,8.05,2505.73,none,none,,,,1,4
4087013668,2,CW,why did the baby keep taking the food peels out of the bowl and throwing it,0,A,0,A,True,2.805,7.205,"[[2.7, 36.4], [40.0, 60.0]]",1.0,0.13056,True,True,True,17.53,3008.94,none,none,,,,1,4
10597533885,2,CW,why does the baby turn her head to another set of toys,3,D,1,B,False,55.224,58.0,"[[31.7, 39.1]]",0.0,0.0,False,True,True,8.11,3210.92,none,none,,,,1,4
4626535366,9,TN,what did the boy next to the boy with spectacle do after they bowed,1,B,1,B,True,42.545,46.945,"[[44.2, 48.8]]",0.6238,0.43878,True,True,True,8.48,2848.15,none,none,,,,1,4
6136926089,2,CW,why does the baby suddenly let go of the cart in the middle of the vieo,1,B,3,D,False,6.342,10.742,"[[9.9, 13.0]]",0.19133,0.12644,False,True,True,6.36,2605.06,none,none,,,,1,4
5323654756,8,CH,how did the girl in pink keep her hair tidy,2,C,2,C,True,30.299,34.699,"[[0.2, 67.8]]",1.0,0.06509,True,True,True,11.11,3344.15,none,none,,,,1,4
2716277960,5,CH,how did the two men cross to the other side of the river,4,E,4,E,True,7.676,12.076,"[[4.2, 10.8]]",0.71,0.39665,True,True,True,7.08,2971.41,none,none,,,,1,4
3452354871,9,TC,what did the bird do as the man shifted his foot,1,B,4,E,False,1.804,6.204,"[[7.4, 9.9]]",0.0,0.0,False,True,True,7.17,2531.76,none,none,,,,1,4
3249402410,2,CH,how is the lady in black on the left spreading the sauce on the pizza,0,A,3,D,False,0.202,4.602,"[[2.1, 5.5], [10.0, 12.0]]",0.56873,0.47236,False,True,True,17.22,2651.25,none,none,,,,1,4
7887764754,7,TN,what does the baby do after the dog takes the food from her at the end,2,C,2,C,True,30.866,35.0,"[[24.3, 29.9], [31.9, 34.2]]",0.55641,0.55641,True,True,True,7.44,2848.19,none,none,,,,1,4
3562017845,1,CW,what did the bird do after stepping into the water,0,A,2,C,False,16.819,21.219,"[[1.7, 5.5]]",0.0,0.0,False,True,True,7.83,2535.75,none,none,,,,1,4
8547321641,0,CW,why does the man try to hold onto the baby s shoulder near the end of the video,0,A,4,E,False,8.344,11.0,"[[9.0, 10.9]]",0.71533,0.71533,False,True,True,7.47,2443.11,none,none,,,,1,4
2716277960,1,CW,why is there 2 men pushing their bicycle as they cross the wooden log,3,D,3,D,True,7.676,12.076,"[[4.2, 10.8]]",0.71,0.39665,True,True,True,7.04,2576.53,none,none,,,,1,4
2821968703,1,CW,why is the man wobbling throughout,0,A,0,A,True,24.527,28.927,"[[2.2, 5.1], [6.4, 13.9], [24.4, 27.9]]",0.76666,0.7452,True,True,True,7.31,2416.21,none,none,,,,1,4
5323654756,5,CW,why is the girl in pink carrying so many balloons in her hands,1,B,2,C,False,5.641,10.041,"[[1.5, 67.7]]",1.0,0.06647,False,True,True,8.11,2725.1,none,none,,,,1,4
11276567104,8,TP,what does the priest do while the woman is kneeling before him,2,C,2,C,True,23.08,27.48,"[[8.7, 16.5]]",0.0,0.0,False,True,True,7.33,2658.48,none,none,,,,1,4
2821968703,6,TN,what does the man do after riding normally for a while at the end,4,E,4,E,True,23.626,28.026,"[[21.6, 28.2]]",1.0,0.66667,True,True,True,7.58,1978.28,none,none,,,,1,4
11565498775,4,CW,why does the man move the boy s hands near the end of the video,3,D,3,D,True,33.369,37.769,"[[21.2, 27.2]]",0.0,0.0,False,True,True,7.87,2803.81,none,none,,,,1,4
9735768590,9,TP,what did the baby do before raising his hand at the end,0,A,2,C,False,0.0,3.268,"[[17.6, 20.6]]",0.0,0.0,False,True,True,6.93,2472.14,none,none,,,,1,4
3452354871,3,CW,why did the man slowly turn his shoe,3,D,3,D,True,3.305,7.705,"[[7.5, 9.8]]",0.0467,0.03164,False,True,True,7.27,2328.19,none,none,,,,1,4
4136617240,6,TN,what does the girl do after turning around the first time,0,A,3,D,False,77.88,82.28,"[[7.1, 13.6]]",0.0,0.0,False,True,True,7.68,2969.2,none,none,,,,1,4
4179163342,9,TN,what did the shortest girl do after the man moved his body quickly at the end of the video,3,D,1,B,False,5.207,9.607,"[[52.9, 61.1]]",0.0,0.0,False,True,True,7.85,2886.33,none,none,,,,1,4
4626535366,1,CW,why does the boy with silver shoe bend down at the beginning of the video,0,A,1,B,False,11.314,15.713,"[[5.5, 7.9]]",0.0,0.0,False,True,True,7.9,2566.71,none,none,,,,1,4
10727696143,6,TN,what does the boy do after moving away from the door at the end,2,C,3,D,False,23.693,28.093,"[[39.1, 43.5]]",0.0,0.0,False,True,True,7.72,2311.39,none,none,,,,1,4
4126010904,4,TN,what does the tall man do after touching the screen,3,D,2,C,False,0.0,3.201,"[[10.2, 18.3]]",0.0,0.0,False,True,True,7.61,2407.15,none,none,,,,1,4
4822859674,3,CH,how does the man in slippers help the other boy after he falls down in the middle of the video,1,B,4,E,False,0.678,5.078,"[[16.8, 20.1]]",0.0,0.0,False,True,True,7.67,2996.41,none,none,,,,1,4
11276567104,6,TC,how does the woman in the coat react when the woman in white walks to her side,2,C,2,C,True,34.44,38.84,"[[37.3, 39.6]]",0.35,0.29845,False,True,True,7.9,3508.22,none,none,,,,1,4
3452354871,0,CW,why does the bird try to beak underneath the man shoe at the beginning of the video,2,C,2,C,True,4.807,9.207,"[[1.0, 5.4]]",0.13477,0.07226,False,True,True,7.27,2437.61,none,none,,,,1,4
13884293626,7,TN,what did the lady in purple do after she let down her hair,1,B,1,B,True,131.313,135.713,"[[50.0, 55.1]]",0.0,0.0,False,True,True,8.61,4315.35,none,none,,,,1,4
6329077812,3,CW,why does the lady wipe the baby s mouth,0,A,0,A,True,0.0,4.235,"[[28.1, 32.8]]",0.0,0.0,False,True,True,7.71,2471.29,none,none,,,,1,4
7691172922,5,TC,how does the lady react when the dog comes to her,0,A,0,A,True,34.437,38.837,"[[19.4, 23.6]]",0.0,0.0,False,True,True,8.02,2585.69,none,none,,,,1,4
6617533993,9,CW,why did the boy move to the back at the middle of the video,0,A,0,A,True,21.217,25.617,"[[13.3, 19.3]]",0.0,0.0,False,True,True,7.46,2836.26,none,none,,,,1,4
2835125654,0,CW,why does the woman in orange turn her back to the elephant and stand still for a while at the beginning of the video,2,C,2,C,True,0.0,3.935,"[[0.2, 3.2]]",0.76239,0.76239,True,True,True,7.57,2124.68,none,none,,,,1,4
11587211476,6,CH,how did the dog know that he is free to run through the obstacle course,3,D,3,D,True,24.593,28.993,"[[0.1, 8.6]]",0.0,0.0,False,True,True,7.74,3206.25,none,none,,,,1,4
4635309062,5,TN,what does the man in white do after adding oil at the beginning,0,A,0,A,True,36.305,40.705,"[[0.2, 7.6]]",0.0,0.0,False,True,True,8.33,2760.78,none,none,,,,1,4
2885091387,8,CW,why is the car moving slowly,2,C,2,C,True,28.531,32.931,"[[6.9, 29.8]]",0.28848,0.04876,False,True,True,7.33,2889.13,none,none,,,,1,4
4123211145,4,CW,why did the girl in orange bite her nail in the middle,3,D,0,A,False,55.858,60.258,"[[33.3, 45.7]]",0.0,0.0,False,True,True,7.63,2602.71,none,none,,,,1,4
6096998186,2,TN,what did the blonde woman do after she opened her present,4,E,4,E,True,0.0,2.834,"[[6.0, 18.6]]",0.0,0.0,False,True,True,7.44,2502.88,none,none,,,,1,4
3452354871,2,CW,why did the bird breaking itself after getting of the man s shoe,0,A,2,C,False,3.305,7.705,"[[8.2, 11.4]]",0.0,0.0,False,True,True,7.11,2608.12,none,none,,,,1,4
5863411262,1,TN,what does the man in plaid shirt do after putting his hands together for a while at the end,3,D,0,A,False,16.552,20.952,"[[22.7, 27.4]]",0.0,0.0,False,True,True,7.15,2626.55,none,none,,,,1,4
3843551232,5,CH,how did the small puppy approach the big dog s tail,1,B,1,B,True,0.0,4.102,"[[17.1, 19.9]]",0.0,0.0,False,True,True,7.4,2379.12,none,none,,,,1,4
2835125654,4,CH,how do the elephants physically intereact with each other nearing the end,4,E,4,E,True,31.733,36.133,"[[28.1, 37.2]]",1.0,0.48352,True,True,True,7.62,2229.69,none,none,,,,1,4
10727696143,7,TP,what was the boy doing before he ran forward at the start,0,A,1,B,False,4.206,8.606,"[[0.2, 4.5]]",0.06673,0.03492,False,True,True,8.02,3231.93,none,none,,,,1,4
4179163342,0,CW,why did all the children look intensively at the man in black,3,D,3,D,True,12.214,16.614,"[[5.1, 15.8]]",0.81491,0.3114,True,True,True,8.54,2615.22,none,none,,,,1,4
6205856607,0,TC,how does the man react when the horse plays with the girl,4,E,4,E,True,18.454,22.854,"[[6.0, 7.8], [10.5, 16.2], [20.7, 24.0], [25.8, 29.6]]",0.48954,0.38838,False,True,True,7.62,2451.32,none,none,,,,1,4
4983922034,1,CW,why do the dogs jump,0,A,0,A,True,1.804,6.204,"[[1.4, 3.1]]",0.29455,0.26978,False,True,True,7.45,2446.22,none,none,,,,1,4
5658916668,8,CW,why was the man lying flat on his tummy nearing the end,3,D,3,D,True,13.049,17.449,"[[12.1, 15.8]]",0.62533,0.51442,True,True,True,7.06,2975.8,none,none,,,,1,4
5603283408,4,TC,what was the girl carrying as she walked,0,A,0,A,True,1.595,5.995,"[[0.4, 31.6]]",1.0,0.14103,True,True,True,7.43,2423.3,none,none,,,,1,4
3939145327,4,CW,why did the girl turned back in the middle of the video,0,A,2,C,False,29.231,33.631,"[[18.5, 24.2]]",0.0,0.0,False,True,True,7.17,2883.41,none,none,,,,1,4
5323654756,2,TC,what is the girl in green doing as she sat on the chair at first,0,A,1,B,False,28.23,32.63,"[[0.2, 9.8]]",0.0,0.0,False,True,True,7.58,2836.0,none,none,,,,1,4
4782722858,4,TN,what did the lady in brown skirt do after the second time she shaked her body,0,A,0,A,True,44.36,48.76,"[[40.2, 43.5]]",0.0,0.0,False,True,True,12.21,2429.98,none,none,,,,1,4
9528990839,8,TN,what did the lady do after she smiled into the camera at the end of the video,2,C,1,B,False,23.067,27.467,"[[25.8, 28]]",0.37879,0.33784,False,True,True,7.33,2511.87,none,none,,,,1,4
7330294814,6,TN,what does the lady in white do after walking a few steps at the start,1,B,1,B,True,32.501,36.901,"[[0.1, 2.6]]",0.0,0.0,False,True,True,6.39,2798.09,none,none,,,,1,4
3471421544,2,CW,why does the baby stretch his arm forward in the middle,4,E,4,E,True,14.317,18.716,"[[21.0, 41.7]]",0.0,0.0,False,True,True,7.6,2651.49,none,none,,,,1,4
8594309349,3,CH,how did the lady in black ensure she knows the time,1,B,3,D,False,14.342,18.742,"[[14.9, 19]]",0.87311,0.82469,False,True,True,6.85,2600.86,none,none,,,,1,4
5008618500,5,CH,how does the lady fix her hair in the middle of the video,3,D,4,E,False,10.78,15.18,"[[12.5, 13.7]]",0.27273,0.27273,False,True,True,7.58,2671.2,none,none,,,,1,4
8254300526,6,CH,how does the baby grab onto the pole,1,B,1,B,True,0.0,3.825,"[[3.4, 36.6]]",0.11111,0.01161,False,True,True,7.37,3600.15,none,none,,,,1,4
7508439506,0,CW,why did the baby laugh,0,A,2,C,False,1.037,5.437,"[[0.5, 4.3]]",0.74169,0.66107,False,True,True,7.34,2387.55,none,none,,,,1,4
9528990839,2,CW,why is the man sitting in the driver seat pointing around while turning the wheel,1,B,4,E,False,0.0,3.6,"[[4.2, 8.9]]",0.0,0.0,False,True,True,7.53,2901.7,none,none,,,,1,4
8752043000,1,CH,how did the baby react to the pushing at the start of the video,3,D,3,D,True,28.122,32.522,"[[2.5, 8.7]]",0.0,0.0,False,True,True,7.58,3242.28,none,none,,,,1,4
4179163342,3,CW,why did the shortest girl attempt to hug the dog in the middle of the video,1,B,1,B,True,44.58,48.98,"[[46.1, 49.2]]",0.65456,0.6234,True,True,True,8.26,2440.2,none,none,,,,1,4
2482028659,7,CW,why is he holding a price of paper on his hand,2,C,2,C,True,13.416,17.816,"[[0.0, 6.1], [8.0, 21]]",1.0,0.33846,True,True,True,7.26,2510.43,none,none,,,,1,4
3939145327,8,CW,why did the girl put her legs down on the floor in the middle of the video,1,B,1,B,True,8.144,12.544,"[[12.6, 17.1]]",0.0,0.0,False,True,True,7.3,2809.2,none,none,,,,1,4
9256409422,9,TN,what did the lady do after she finished talking in front of the camera,2,C,1,B,False,72.375,76.775,"[[72.6, 77]]",0.94877,0.90253,False,True,True,7.37,3223.22,none,none,,,,1,4
2920952624,8,TN,what does the shorter woman do after walking away and coming back,0,A,0,A,True,6.267,10.667,"[[5.0, 10.0]]",0.84846,0.65879,True,True,True,7.48,2150.01,none,none,,,,1,4
5352022985,6,TN,what does the adult do after the dog approaches her,3,D,2,C,False,0.403,4.803,"[[9.1, 14.6]]",0.0,0.0,False,True,True,8.06,2509.41,none,none,,,,1,4
7691172922,2,CW,why did the dog stand up after resting on the mat,2,C,3,D,False,45.848,49.0,"[[11.3, 22.3]]",0.0,0.0,False,True,True,7.35,3100.27,none,none,,,,1,4
5877508141,5,TN,did the boy get down after the man raised his arm,0,A,0,A,True,12.848,17.248,"[[8.6, 19]]",1.0,0.42308,True,True,True,7.49,2521.89,none,none,,,,1,4
5048503508,5,TN,what did the boy in green do after he slowed his running in the middle,1,B,3,D,False,4.807,9.207,"[[3.3, 9.0]]",0.95295,0.70984,False,True,True,7.06,2344.62,none,none,,,,1,4
8594309349,1,CH,how is the man breathing in the video,1,B,1,B,True,0.0,2.242,"[[0.0, 5.6]]",1.0,0.4003,True,True,True,7.2,2479.03,none,none,,,,1,4
5658916668,2,CW,why did the man sliding downslope stoop low when he slides down hill,4,E,4,E,True,12.248,16.648,"[[7.2, 9.8]]",0.0,0.0,False,True,True,7.26,2732.14,none,none,,,,1,4
4635309062,8,CH,how does the man in white ensure the meat is cook thoroughly,0,A,0,A,True,19.822,24.222,"[[0.0, 7.8], [11.3, 43.2]]",1.0,0.13793,True,True,True,7.64,2770.63,none,none,,,,1,4
3595273118,0,CW,why does the person in the grey coat raise his hands initally,2,C,2,C,True,5.107,9.507,"[[0.1, 4.7]]",0.0,0.0,False,True,True,7.68,2902.76,none,none,,,,1,4
4782722858,6,CW,why did the lady in black swing from left to right,1,B,3,D,False,44.36,48.76,"[[10.7, 24.0]]",0.0,0.0,False,True,True,7.58,2814.0,none,none,,,,1,4
5863411262,4,TN,what does the man in striped shirt do after the man in white shirt walks a way at the start,1,B,4,E,False,18.154,22.554,"[[7.0, 20.0]]",0.41962,0.11871,False,True,True,7.49,2821.44,none,none,,,,1,4
4087654898,1,CH,how did the girl turn on the hose,1,B,4,E,False,8.544,11.0,"[[0.0, 1.4], [5.6, 6.8]]",0.0,0.0,False,True,True,6.17,2377.41,none,none,,,,1,4
13515224395,0,CW,why is the lady squatting on a platform in front of a house,1,B,1,B,True,1.75,6.15,"[[2.8, 12.7]]",0.76133,0.30592,True,True,True,7.28,2891.88,none,none,,,,1,4
2482028659,2,CW,why is the man holding a piece of paper,0,A,0,A,True,13.416,17.816,"[[0.0, 6.1], [9.2, 21.5]]",1.0,0.35772,True,True,True,6.84,3050.87,none,none,,,,1,4
4126010904,2,CW,why does the man in beard move away from the frame near the end of the video,4,E,4,E,True,33.085,37.485,"[[59.2, 62.6]]",0.0,0.0,False,True,True,7.58,2505.14,none,none,,,,1,4
6136926089,5,CW,why did the boy put his hands on the black stairs,1,B,1,B,True,31.5,35.9,"[[30.9, 36.0]]",1.0,0.86275,True,True,True,6.25,2286.97,none,none,,,,1,4
3452354871,6,CW,why was the bird s head moving vigorously,0,A,0,A,True,7.276,11.676,"[[10.7, 17]]",0.22185,0.10039,False,True,True,7.08,2473.53,none,none,,,,1,4
9735768590,8,TN,what did the woman do after she tickled the baby in the middle,4,E,1,B,False,0.0,4.102,"[[12.7, 17.9]]",0.0,0.0,False,True,True,6.91,2438.96,none,none,,,,1,4
8208035645,5,CW,why was the boy looking down at the start of the video,3,D,3,D,True,3.839,8.239,"[[0.0, 2.9]]",0.0,0.0,False,True,True,7.37,2691.92,none,none,,,,1,4
5352022985,1,CW,why does the adult bend down after the dog approaches her,1,B,2,C,False,7.81,12.21,"[[8.3, 13.0]]",0.88864,0.75337,False,True,True,6.24,2297.4,none,none,,,,1,4
3784543730,7,TC,what is the man in black doing,1,B,1,B,True,11.714,16.114,"[[10.4, 28]]",1.0,0.25,True,True,True,7.27,2468.37,none,none,,,,1,4
5926256714,5,CW,why is the boy looking up,0,A,0,A,True,0.845,5.245,"[[8.4, 27.6]]",0.0,0.0,False,True,True,7.27,2701.66,none,none,,,,1,4
7499763064,6,TC,what does the lady in blue hold onto while waiting behind the man,0,A,0,A,True,18.571,22.971,"[[0.0, 5.4]]",0.0,0.0,False,True,True,7.39,2319.31,none,none,,,,1,4
8252088130,3,CW,why does the lady have to lift her left arm up,2,C,2,C,True,0.636,5.036,"[[9.9, 13.8]]",0.0,0.0,False,True,True,7.05,2656.05,none,none,,,,1,4
5352022985,5,CH,how does the dog move through the snow,2,C,3,D,False,24.927,29.327,"[[0.4, 9.2]]",0.0,0.0,False,True,True,7.35,2828.33,none,none,,,,1,4
4658396458,6,CH,how did the toy fall off after the adult has stacked it,4,E,4,E,True,58.925,63.325,"[[58.9, 69.2]]",1.0,0.42718,True,True,True,7.54,3097.04,none,none,,,,1,4
2510696559,5,TN,what does the boy do after looking down at his bicycle at the start of the video,3,D,4,E,False,9.211,13.611,"[[1.4, 7.1]]",0.0,0.0,False,True,True,7.63,2830.69,none,none,,,,1,4
4983922034,0,CW,why is the man kicking snow,4,E,4,E,True,2.071,6.471,"[[0.0, 4.6]]",0.57479,0.39083,True,True,True,10.81,2309.34,none,none,,,,1,4
